seller_id,delivery_bucket,total_orders,good_reviews,bad_reviews,total_revenue
a369d693961cb93b61ca2cc518872a85,Early,18,13,2,1980.21
9b1585752613ec342d03bbab9997ec48,Very Late,1,1,0,1977.65
c500367424994318b9e779ff1ae9a330,Early,8,6,1,1974.89
3bfba5a77604f6dfae7e6dd7aaf65821,Early,4,4,0,1972.81
961dff0a659b4561334372337dd897d9,Early,1,1,0,1970.84
8ec76bb0965af3f007692b26fa9d6623,Early,1,1,0,1969.25
128639473a139ac0f3e5f5ade55873a5,Early,505,422,40,1963.53
cea729054f157f5870bdd321a958d994,Early,24,20,2,1960.23
537eb890efff034a88679788b647c564,Early,158,130,12,1958.38
8b9d6eec4a7eb7d0f9d579ce0b38324d,Early,43,36,6,1956.85
f125f3a310c2e5f822d116147de1e474,Early,19,17,0,1949.65
d673a59aac7a70d8b01e6902bf090a11,Early,76,58,10,1948.41
4c18691b6037662be2df78a765d98ab5,Early,59,43,10,1944.63
6039e27294dc75811c0d8a39069f52c0,Slight Delay,10,9,1,1938.96
31561f325664a8a7aba4c8d0c3a9b3db,Early,34,30,2,1935.91
78744a20ee2f80ba64f6804c25def2b8,Early,5,5,0,1928.04
0885aaf116795758dfeb5f1032487bcd,Early,27,21,3,1927.91
2d50d6282f8aa2257819a77bfaa0efe0,Early,35,23,8,1925.17
acadd4d36859671cb635527c6c977533,Early,10,9,0,1920.63
02d35243ea2e497335cd0f076b45675d,Early,9,5,1,1919.39
e5475dcab1e07b63d7f6e902d8f5eda8,Early,18,13,2,1917.88
d3dcf0604eabf0224fbd5948b5e02f69,Early,6,6,0,1911.74
4978a02ea9c8be7a9b5480680f40334e,Early,18,13,4,1911.32
1c40343cc5d18c2d8248ac2f3366de34,Early,20,16,0,1910.45
1b7e5006cb25dd23ce8686691013b121,Early,9,7,1,1909.38
bc302730ea8cf49b5c74f579febb5bbf,Early,9,5,2,1905.35
3fd1e727ba94cfe122d165e176ce7967,Early,29,24,2,1900.79
9906e7aa42a3c067b7c9a564d01c4320,Early,14,10,4,1894.74
cc419e0650a3c5ba77189a1882b7556a,Very Late,38,31,2,1893.03
888faa8bfb0b159c37de6d898b961c31,Early,23,16,4,1891.6
23613d49c3ac2bd302259e55c06c050c,Early,66,47,15,1889.88
822166ed1e47908f7cfb49946d03c726,Early,103,72,20,1888.4
c70c1b0d8ca86052f45a432a38b73958,Very Late,19,17,0,1886.56
87d30a6a0cbf89356e49324971ab1d24,Early,16,15,1,1885.55
4b0fdb526525f9890eb145bf1534640e,Early,20,14,4,1883.79
be9a160a9011f627c3e121d076c1ec7b,Early,5,4,0,1879.88
d93844a9c55ba7ce353388bcf849ea56,Early,12,10,1,1873.3
71039d19d4303bf9054d69e9a9236699,Early,28,22,2,1867.39
cb41bfbcbda0aea354a834ab222f9a59,Early,7,6,1,1867.23
a08692680c77d30a0b4280da5df01c5a,Early,13,13,0,1866.85
8603f0038fe0e52fedd3382d266723de,Early,10,9,1,1864.88
cb3dd9ce66268c7a3ca7241ac70ab58c,Early,50,42,4,1861.2
9a84ba99f5367fdbd4598363496f1ea2,Early,16,11,2,1861.11
72bc2cce903c872fe376a8faaa81d237,Early,17,15,2,1861.07
9c068d10aca38e85c50202e17b4a7e88,Early,14,12,2,1858.23
4e8dacf3d38f281ae26c3e0321d92d88,Early,7,5,2,1858.12
71592660bbcb6a4664e97b6f8b68babc,Early,7,6,0,1853.81
d25aa0aaacb370e912f8cf6efeba38b3,Early,20,19,0,1853.48
13fa2a6c6b9d0f43cb588d7c82117a12,Slight Delay,4,4,0,1853.37
870d0118f7a9d85960f29ad89d5d989a,Early,61,46,3,1851.56
b335c59ab742f751a85db9c411a86739,Early,29,22,1,1848.34
ed859002ad59dbf8cf3602696a6c3000,Early,11,10,1,1838.46
9c0e69c7bf2619675bbadf47b43f655a,Very Late,13,9,3,1836.57
8581055ce74af1daba164fdbd55a40de,Very Late,18,11,6,1831.94
ea65d8b58316a6f2362f2a9e4b3e86ad,Early,16,9,7,1830.58
91f5779a8731baca4809fdeade81803f,Early,6,4,1,1825.83
cd06602b43d8800bd0afad514919d35c,Early,50,33,12,1825.5
b494891378bd8f4560abe576c52deacd,Early,17,16,1,1817.35
a416b6a846a11724393025641d4edd5e,Slight Delay,14,7,4,1815.94
bc2ac6b95e1accce9858528ee566c17e,Early,22,20,2,1810.44
1354d51653f645349064725ed204e85e,Early,16,9,4,1808.25
e7df4cd29ab5abab70fb0783ddb53987,Very Late,2,1,0,1805.85
157c3e4b42f81ac4a44e8b1ca2fe9876,Early,29,21,3,1804.76
0873d9f8f36123f8d910f4760e788cfb,Slight Delay,2,2,0,1804.11
6bb0724edf0b62fb91ac404873a97241,Early,13,12,0,1804.04
fac1a9017ade7bdc94058fc1c969f355,Early,10,9,0,1798.77
901b460cdce0c64e471230d7f2f9f3a3,Early,5,4,1,1795.44
a6fe7de3d16f6149ffe280349a8535a0,Early,42,37,2,1788.76
5c6d4016c2a288f074fa0848a2b653d2,Early,29,27,1,1779.35
b4f8921fcc4ff77b66bea6dda43dcd51,Slight Delay,1,1,0,1774.27
8ca1551acf9832a4cf467bbbac15851f,Early,10,8,1,1774.18
373ee4a3a775a733770ca3f790b8b9ac,Early,21,18,3,1765.93
3a4127e1ba7208ea37044c5092aae170,Early,5,4,1,1761.25
891071be6ba827b591264c90c2ae8a63,Early,74,57,14,1754.49
b83cedfb587e7911540e3f576d6917ce,Early,23,20,2,1751.13
5160d23075764e18e07c1f4a87fad743,Early,36,32,2,1750.92
abbf6046bbdf1028606a5bc7f00c99e7,Early,6,6,0,1740.24
3d2531eccfbde1d7c8db7a3a12fb267a,Early,9,7,1,1739.32
77530e9772f57a62c906e1c21538ab82,Very Late,23,13,10,1738.02
e9779976487b77c6d4ac45f75ec7afe9,Very Late,30,23,5,1736.22
a4bd6e9adf39b63f43dc545d3ca1f53d,Early,5,4,0,1736.21
47efca563408aae19bb7206c2d969ea9,Early,10,9,1,1733.88
df91910b6a03bb2e3358fa6a35e32f6f,Early,13,12,0,1730.18
2be17df1c49978426251562096c3cc09,Early,15,12,1,1728.59
3a734b715d333a2588a3d54a0c9b8746,Early,20,19,0,1727.57
9646c3513289980f17226a2fc4720dbd,Early,69,63,2,1726.92
c9aafcd0621b2207c10e32c649cada4d,Early,43,39,4,1719.89
cb810bd318f51b3dc3c753944d61a1fa,Early,1,1,0,1710.98
3bdff180c7e1f6551a643b99c265a120,Early,52,41,6,1706.84
c3867b4666c7d76867627c2f7fb22e21,Very Late,9,5,3,1697.45
99a54764c341d5dc80b4a8fac4eba3fb,Early,51,35,11,1697.22
fb89df7f89fd1b8f03fa2acca1ba7364,Early,23,16,3,1684.96
d13e50eaa47b4cbe9eb81465865d8cfc,Very Late,15,15,0,1674.54
d6ab728cf30867cf3f1a2e216ae2f9b7,Early,12,11,1,1664.46
3504c0cb71d7fa48d967e0e4c94d59d9,Early,53,46,2,1662.57
4bf658053d453036c70976bccb2c31b2,Early,2,2,0,1661.42
2ff6b7bff164ef05590a52734e1296da,Early,7,7,0,1652.06
ea566164622c6b439516ab18062c42cd,Very Late,3,2,0,1651.26
7299e27ed73d2ad986de7f7c77d919fa,Slight Delay,13,11,1,1648.4
5d378b73ab7dd6f0418d743e5dcb0bd1,Very Late,1,1,0,1642.65
cfe94489ddd337d1e29e12f2a7205d10,Early,19,17,0,1641.87
827f8f69dfa529c561901c4f2e0f332f,Early,93,76,10,1640.95
6b1c4d4d9ccf0be3d8544eb0e71e5318,Early,1,1,0,1638.96
f41ce2e25237f9092cd8e6e7516c7a2f,Early,27,22,1,1637.98
834f3294fba9f932f56edc879193f925,Slight Delay,3,3,0,1632.65
d17f467e4bf608a510c20d82f4ba3b6b,Early,8,7,0,1631.78
1b1ae47a313a825a7ccceb8e2e30fa9d,Early,9,7,2,1631.72
5eeb9c756d9780b96283e5a2ac6da334,Early,7,6,0,1627.91
112453736dbe3889cfb74e1aaa0ba0c1,Early,14,10,3,1625.23
a1040efe9ff4a6f93c28b0499eada8f5,Early,1,1,0,1624.35
c826c40d7b19f62a09e2d7c5e7295ee2,Very Late,16,12,1,1612.05
8bdd8e3fd58bafa48af76b2c5fd71974,Early,8,8,0,1612.04
54583ab379489add547fe47b628db589,Early,8,8,0,1609.92
3d871de0142ce09b7081e2b9d1733cb1,Very Late,24,11,8,1598.45
1782ce2db72c3dda627d5e7c898104e1,Early,9,8,0,1598.28
14a08204d03bb6b6bde8029f801ae0eb,Early,38,28,8,1591.7
7238a95bb63ef7e498389fb863b834a1,Early,14,13,0,1587.36
432c37c9dfba871172ec162e20118b8c,Early,47,43,2,1583.07
f5f2ab9bdb6b30c14c61be68c5ed37da,Early,16,14,1,1580.75
77a515caa36327151d1cc6c32a9f00e1,Early,22,21,0,1580.09
5f1dc28029d2c244352a68107ec2b542,Early,70,65,2,1579.04
efcd8d2104f1a05d028af7bad20d974b,Early,52,45,3,1578.16
6b536a23086fba0d58c08d68814397f6,Early,20,18,2,1572.9
293dee954235e4e4e43f129313625ebe,Early,9,9,0,1563.97
850857dfac77488c307e2b1cbd84ab5a,Early,1,1,0,1559.28
323ce52b5b81df2cd804b017b7f09aa7,Early,23,22,1,1558.75
d3f39f05462b79a4562d35893a28f159,Early,32,21,10,1549.59
f615fe7efbef0f4f08fd3086bc7a3e60,Early,21,19,2,1548.84
c3e1abd72a42fe690fcd89cf5720fe29,Early,12,10,1,1547.41
8d79c8a04e42d722a75097ce5cbcf2ef,Early,23,23,0,1545.27
5a93f3ab0ef4c84ed5e1b5dbf23978bc,Early,42,42,0,1545.0
527801b552d0077ffd170872eb49683b,Slight Delay,7,4,3,1538.7
165b1235e9e9942cb5fae67103576fb0,Early,15,13,0,1536.33
cf2384dd2f1dddea3f838efed0945e65,Early,15,11,1,1534.12
d32e3909cfb714fb2a6cb092c85b9c5f,Early,7,6,0,1533.16
53b0300ca793f9834cd69c0678d35ee8,Early,10,10,0,1524.84
59b22a78efb79a4797979612b885db36,Very Late,9,5,4,1520.61
5b85809efd0d0e4dea1a9544e1280ed9,Early,14,11,1,1511.84
406740ee611378a662d274c7d8c43c4a,Early,8,8,0,1510.58
412a4720f3e9431b4afa1476a1acddbe,Early,21,18,2,1506.39
850913d59ce317156b00f3705f1c3edb,Early,25,16,6,1505.96
f593898ec748b7a8cb81fc04edafd98a,Early,18,11,5,1503.49
b33e7c55446eabf8fe1a42d037ac7d6d,Very Late,4,4,0,1502.42
17a053fcb14bd219540cbde0df490be0,Very Late,6,5,0,1501.13
5ab05b6d86d417796c69ffd6774ec832,Early,11,8,2,1500.99
1ce3ae5a399804d1a87e706f8a813c3e,Early,39,24,8,1491.68
a1474fd46fd3430168f7ec202da39408,Early,11,11,0,1488.14
b0f2a6122a90a93eb03e68653dd960e3,Early,7,7,0,1482.32
1838dd9b8977065acf51d95e0053ea7a,Early,61,51,8,1478.71
5b33b527da3c5b969cc99dc435cad09a,Early,15,13,1,1478.01
5bf397d04035b5f45cc41e82ec106803,Early,4,4,0,1477.72
7f7b8245c336066a1f9933c359f11d77,Early,40,39,1,1476.83
b32be1695eb7ec5f10f72d9610a12527,Slight Delay,2,2,0,1476.82
41b39e28db005d9731d9d485a83b4c38,Very Early,17,13,4,1472.5
723cd880edaacdb998898b67c8f9da30,Early,11,10,1,1469.47
49cdc90518a4f82676b38b3c1aa43ff6,Early,5,3,1,1456.89
6aa3928696eab49a19a466e665a649fd,Early,18,15,2,1455.81
bafc5aa11e413978be29040f51342e70,Early,8,6,2,1455.03
98dac6635aee4995d501a3972e047414,Early,179,132,44,1453.75
1d4587203296c8f4ad134dc286fa6db0,Early,37,34,3,1452.21
cac876b37d3abcd6bd76caca30277996,Early,27,24,1,1452.16
77fccaae319668a8ab6cd0fd16aec48c,Early,12,9,1,1445.56
65b081a070633e057c462abdd6fb9dd8,Early,20,17,2,1443.51
a7c88262832dfc683781d6a421edefae,Early,5,4,0,1437.58
0ac4201fda2c68ebc0e47cb9423cf3c9,Early,14,12,1,1434.88
7a2d2949aea47fab95fd98d6c9f618b1,Early,12,11,1,1427.75
95f83f51203c626648c875dd41874c7f,Early,62,32,27,1419.3
0b18d63d0cd1d723567903fd34a07df2,Early,14,14,0,1412.25
e99e927c81e3f51739c94fcdfca9f10f,Early,20,12,5,1409.66
e24d3429d294b2eb200b064ebb035879,Early,21,18,2,1405.11
a70e9066dbfd10b6b97a3f54a1356762,Early,4,4,0,1404.6
491a5ada3aa1678414e990262c4bbdc1,Early,1,1,0,1404.42
f7ccf836d21b2fb1de37564105216cc1,Early,62,49,9,1403.88
9bcdfa7b615b3abb9461d9e3ad9886ae,Early,19,19,0,1401.62
238fac594e170b59c6d228f5a4f4f1d9,Early,25,20,2,1399.25
01ed254b9ff8407dfb9d99ba1e17d923,Early,5,5,0,1398.27
93b9a99027bd8bd6af682aff18dd19bf,Early,18,15,1,1397.59
92eb0f42c21942b6552362b9b114707d,Early,324,242,48,1396.6
655220df33262c7e0c4949a147366f94,Early,13,12,0,1396.58
95ec4458365c4d11f452ccf538377619,Early,30,26,4,1391.84
bf100ecb7997df312b285358fb32f92c,Early,19,15,0,1387.82
a5a1bfcf728ab0e19182959cf0771ee4,Early,22,18,0,1386.43
edc518ba25576a0188a0e8f2c3af186f,Early,8,5,3,1385.23
c3acdfac4e3e97ff87529454fbc03642,Very Late,1,1,0,1382.34
1690cada046eb7e92c12f98b1f8a8167,Early,9,9,0,1381.5
a17f621c590ea0fab3d5d883e1630ec6,Early,67,57,7,1379.73
5debea795b07621e1f90532e18f96145,Early,33,24,3,1379.43
3b872fd4747f01cc56206f2934198618,Early,23,16,2,1376.88
977f9f63dd360c2a32ece2f93ad6d306,Early,21,15,3,1375.09
bf84056e679dbe9c69929847a40e338f,Early,35,24,5,1374.47
ffdd9f82b9a447f6f8d4b91554cc7dd3,Early,20,16,3,1373.74
e9511df20ccd82658a30c37b7fb343af,Early,30,27,2,1370.1
f62d7bb4a613ec758a03342d46b580b2,Slight Delay,2,1,0,1363.43
3a490ba60afa30ece0e7d50cfe74a4f0,Early,8,7,0,1363.33
41b86b552e54e3a7009596125aa8b167,Early,11,9,1,1360.69
02c988090b766852e088c69d7fb3b551,Early,16,15,1,1357.8
966cb4760537b1404caedd472cc610a5,Slight Delay,2,1,0,1356.1
17908cf9b444ee34047cadd5c0f4a516,Early,10,10,0,1355.52
0bb738e4d789e63e2267697c42d35a2d,Early,28,28,0,1354.95
d7827b2af99326a03b0ed9c7a24db0d3,Early,1,1,0,1353.3
ff063b022a9a0aab91bad2c9088760b7,Very Late,3,3,0,1350.27
8a2d12a90e92f012ce5226fc6592b653,Early,18,17,1,1349.29
fa3a0b5aabb344b9a92e3524b0202123,Early,6,5,0,1348.17
f4aba7c0bca51484c30ab7bdc34bcdd1,Early,105,77,15,1345.62
d650b663c3b5f6fb392b6326366efa9a,Very Late,4,2,1,1329.96
e2c92f9c1c7746d899d18f2e158bbff7,Early,12,12,0,1327.5
2a1348e9addc1af5aaa619b1a3679d6b,Early,35,21,11,1326.12
7813ea3ebd9411dc600b4dd01f7a97b9,Early,8,6,1,1326.06
17e34d8224d27a541263c4c64b11a56b,Very Late,7,4,1,1325.93
04843805947f0fc584fc1969b6e50fe7,Very Late,2,2,0,1325.24
a36b125ac6d5fdbc7f50de85c9157bdc,Early,22,19,2,1325.01
f214d28e8d8e3ef068748498ccc2f813,Early,52,45,6,1323.26
180c3376aff0e43dd5788709df48a843,Slight Delay,1,1,0,1322.9
272f092de69afedd4d2969440b37f18f,Early,38,30,8,1322.3
817f85dbb65aa3e70831d90fe75cdf89,Early,11,10,0,1320.65
0eaa7e33d73809f1f925f7d07c506cbd,Early,14,13,1,1320.58
91f0eec23d4a61d7d7caeefa3f0ad1ca,Early,8,8,0,1315.33
8f78f0903005064036736c7173a5c2ed,Early,20,11,6,1313.7
8a1ff5c35f6595a73fef4c7b96e4908a,Early,2,2,0,1313.2
dace965ca58120f92f8d742a9fa1864b,Early,8,7,1,1310.23
b2ba3715d723d245138f291a6fe42594,Very Late,15,14,1,1307.12
a6bd7d1ccdac48c6b33b28596b7eb122,Slight Delay,1,1,0,1305.23
f3c38ab652836d21de61fb8314b69182,Early,14,12,1,1299.64
c679fb69a36e1d8349e8c50a217b4d58,Early,13,9,4,1298.69
9449f25aeaf531019b76999ea49a6949,Early,7,7,0,1297.27
4e5725ba188db8252977a4f0227bd462,Early,16,13,2,1287.73
0b0ddbc7b9d9584f442c7ac92b0ff6c9,Early,3,3,0,1282.88
6338ea67c41078a46ad99cc009654956,Early,41,39,2,1281.79
0ffa40d54288e4f3499b8780dd0f144f,Early,29,24,4,1277.93
7b8e8ec35bad4b0ef7e3963650b0a87b,Early,4,4,0,1276.87
4e922959ae960d389249c378d1c939f5,Very Late,13,8,3,1276.79
78c99c6dff4eeae5be99bf635ed21e3f,Early,34,31,1,1275.09
5d9f3746e112e696f98ea22c56b3e912,Early,1,1,0,1274.87
d3674f271c91f824f82d24d92011f669,Early,17,14,1,1274.23
45a3d05fb00435e52a28859dd03703b3,Early,1,1,0,1274.21
5075aaa8404020ae6aa8bf4792099b41,Early,15,13,2,1273.61
8daab2245ebdc277c51098d01c5ad8ef,Early,15,14,0,1273.19
87b740daf17b5d1be335a64164ec6842,Slight Delay,1,1,0,1272.47
8cbac7e12637ed9cffa18c7875207478,Early,76,58,6,1269.96
f9903dd0f812c7e771fcad47b6fff231,Early,15,6,5,1268.22
d93919c944be9cff128f6c9cb899eacb,Early,26,22,2,1263.12
8ea394aed8138685abe1eb9f25e1021d,Early,2,1,0,1262.4
d91fb3b7d041e83b64a00a3edfb37e4f,Very Late,25,19,4,1261.79
5145090ab595c0d0b8557199f5701fbf,Early,4,3,0,1261.75
7ade73f1b9b4e965f9009a4c3a7e2c15,Early,25,23,0,1260.52
4d232b78ab7ef10393dc3807d827bc0d,Early,5,5,0,1260.01
88cf19ec1fc2c58f161aee259d57142c,Early,15,14,0,1259.64
2f73e04d12cdf0c945ded66bb3fcf6c7,Early,3,2,1,1257.15
b2a6d334e2833acea353624840e25a0e,Early,25,22,2,1254.26
9dda5bbacd45e18d6485fee649205d09,Early,19,15,2,1250.7
6a38087bc8ad4f89ff453561005f6dea,Early,21,19,0,1243.54
0887a9f087bcd5d9f6642b52f897fc6c,Early,10,8,0,1243.45
4eeb99008a0f59d2c7759c59f9a346eb,Early,2,2,0,1243.05
244c2f1bff6afe1f2eaf9bfe9b2aed38,Early,26,16,6,1242.65
b56906f7fd1696e043f1bcce164c487b,Early,40,30,7,1239.8
3ca08eeb8d5595949fed424bd3677742,Early,13,12,0,1239.78
cce6ab8d1682639fe45ab70234f1665f,Early,61,56,2,1238.61
8378eb36b6b70c5734e83ad7b8cdc3b7,Early,10,9,1,1237.22
a23266650e7c84bb93fbbba502137478,Early,15,8,5,1232.61
6ddc28b61be28373b4503a1f61cf98a9,Early,9,7,0,1230.41
bb5d956dece964a06c12bceb66b923ae,Early,2,2,0,1228.22
391fc6631aebcf3004804e51b40bcf1e,Very Late,23,12,8,1226.07
734def04b237117a09321dd6d8f3f2a2,Early,2,2,0,1223.63
c5f7feb04a6a1fb3596322bfc3cf1917,Early,10,9,1,1221.26
6039e27294dc75811c0d8a39069f52c0,Very Late,6,3,1,1220.25
dfc475d54e1b6dbeeb7d7d9bdaa63827,Early,19,17,2,1217.72
cd843d4cf8ef32827de0396605163ba3,Early,5,4,0,1217.44
f5f1f2c5f923f36ad79ea1d07185ddc9,Early,10,6,3,1214.49
cbf09e831b0c11f6f23ffb51004db972,Early,9,8,0,1212.5
2cb6eb1b7185064167657fa09f541105,Early,7,5,1,1212.39
06a2c3af7b3aee5d69171b0e14f0ee87,Very Late,21,19,2,1211.76
edb1ef5e36e0c8cd84eb3c9b003e486d,Very Late,9,6,3,1210.61
06bb3a2fe5e7b7a845b13e8fb91bd944,Early,18,17,0,1210.05
66e0557ecc2b4dbea057e93f215f68d8,Slight Delay,3,2,0,1203.9
1660ad786c27fd935378b6192a90b417,Early,12,11,1,1203.83
1dd33b8119b3cb1056ed5dc88cd0aaf4,Early,7,5,1,1202.41
ec933281fb017b5020d06df29c3f77e8,Early,8,8,0,1201.15
d650b663c3b5f6fb392b6326366efa9a,Very Early,2,1,0,1199.14
c5f7e746b7e6d07def6c0dae9903279b,Early,11,9,0,1199.08
f1ed6bd0a9b11b581f16c851c6a5a527,Early,18,16,0,1198.43
6806dad1da97bfb5a9038eac6881f706,Early,14,13,1,1195.2
cca3071e3e9bb7d12640c9fbe2301306,Very Late,14,8,4,1195.12
db4350fd57ae30082dec7acbaacc17f9,Early,137,114,14,1194.03
0bebbb2cea103a4a020c95d43fd7d754,Early,8,8,0,1191.58
4ba52dfeba874da5b9ee7b17c7494f04,Early,10,10,0,1189.93
6061155addc1e54b4cfb51c1c2a32ad8,Slight Delay,1,1,0,1188.61
731ef20c231d9a7103a425e83fd91271,Early,3,2,0,1186.4
5f67c6082caacb26e431a7b17940cece,Early,10,9,1,1185.05
df0f42bc4c2142eacf0eaf2cffd0cfbb,Early,14,10,2,1184.51
ffeee66ac5d5a62fe688b9d26f83f534,Early,12,12,0,1183.72
fec8cd45395b3cb0c2b173d7739706a1,Early,4,2,0,1183.06
9ed65337433adfbedefd23dd76eaa494,Early,6,6,0,1181.55
e38db885400cd35c71dfd162f2c1dbcf,Early,27,25,0,1180.69
b6e1504972665f739dec4facb9943775,Early,13,11,1,1178.0
c8417879a15366a17c30af34c798c332,Early,32,25,6,1177.0
b74d1c09cb380e1d03a6f859c6f4224b,Early,32,29,3,1173.31
ede0c03645598cdfc63ca8237acbe73d,Early,29,26,2,1172.19
a414555ce331b8c8aea4a9cb8395194d,Early,7,4,2,1171.75
866558b3bccef2dbc6d29a2b5995016f,Early,6,6,0,1168.05
8e6d7754bc7e0f22c96d255ebda59eba,Very Late,12,7,4,1164.0
9b522ba7eae9e1d04082f267144583cc,Very Late,1,1,0,1163.91
431050a06a317f2b38168dec3dcd2b46,Early,10,9,0,1163.85
3935fe5fe0f82787a9dcb8deb62be09d,Early,15,10,1,1161.25
1b8b75e227c9a9c100d0c210fb6176ce,Early,14,11,2,1160.7
e3d3b3efac954a60d61be70b7e05b49b,Early,3,3,0,1158.27
78a4d36f65a019172c6154468831a69f,Early,6,6,0,1156.49
89c127985a8b130cfa45c1d36764017a,Early,5,3,2,1153.81
1710c3aaa9c6b44ec3883ee0fe300e21,Early,2,2,0,1151.25
16090f2ca825584b5a147ab24aa30c86,Very Late,20,12,3,1150.87
7238f877570096ae403c51898fa64566,Early,3,3,0,1150.48
013900e863eace745d3ec7614cab5b1a,Early,26,24,1,1150.03
392e0502231ae2f8b29994ef6398cd77,Early,15,12,1,1149.86
269cff2d3c8d205c11f37a52402ea93b,Early,5,5,0,1148.18
01bcc9d254a0143f0ce9791b960b2a47,Early,10,9,0,1141.73
e256a62e0ac58c0edfba09966142d561,Early,14,13,1,1138.67
5abb8ea023c77787f2c15da891c8d384,Early,10,6,1,1137.42
f235413f677777a0738ff215d0184901,Early,2,2,0,1136.15
411f3b52d857390502ee4e4d5ceabc2d,Early,19,18,1,1134.97
004c9cd9d87a3c30c522c48c4fc07416,Very Late,9,6,1,1134.23
07bf9669d84d1f11be443a9dd938f698,Early,24,14,10,1129.78
3a1a1fec38dd360f15fc912e821e169d,Early,11,9,0,1127.2
834f3294fba9f932f56edc879193f925,Very Late,2,2,0,1125.39
d6b664fa0667064c6d76394e7848d790,Very Late,1,1,0,1125.1
845e8036c3f7bf62099352f5ed910240,Early,24,18,6,1123.96
5795aebfe331fbcd02a2c4b679fb7952,Early,6,4,1,1123.91
6df688df543f90e9b38f4319e75a9d88,Early,55,48,2,1122.32
e7f3bf1ecd8526eb7f3b18059e6716e5,Early,18,16,2,1121.27
2bd05d410a8fd26dc4184a15f4f2f588,Early,7,7,0,1118.19
9a1aea68d3efa00862ec88c0768037d0,Early,8,8,0,1116.69
3785b653b1b82de85ab47dd139938091,Early,25,24,0,1112.63
a478c7961d6a992065b24e63b366f90b,Early,9,9,0,1111.44
318f287a62ab7ac10b703ac37435a231,Early,54,42,8,1108.34
4992e76a42cb3aad7a7047e0d3d7e729,Early,67,45,10,1107.94
0417b067eeab773d2f7061a726dc477f,Early,9,8,1,1107.82
b8114f2f589a6804810f04f99b36b498,Early,11,11,0,1107.21
dc8798cbf453b7e0f98745e396cc5616,Early,38,23,11,1106.07
8e2b3afb420011ef0c88c9d5f11ea526,Early,10,7,1,1105.47
7d76b645482be4a332374e8223836592,Early,157,122,19,1099.75
e439f7176d763f92de325271111b2fd5,Early,6,6,0,1094.1
659e8466eb3ff1b0e8740d74fb7bbedd,Early,14,12,1,1093.6
66e0557ecc2b4dbea057e93f215f68d8,Very Late,3,2,1,1092.66
4c8b8048e33af2bf94f2eb547746a916,Early,18,11,4,1091.56
96493fab2fbb13a14d0c0e8772eef5c3,Slight Delay,4,2,1,1086.05
10089e9f2fd0c668a8fd4e52e1698888,Early,3,3,0,1080.49
0725b8c0f3f906e58f70cbe76b7c748c,Early,32,21,9,1078.47
8a9260f2b0340411d6d2a56bcf4f7378,Early,8,8,0,1075.89
fd386aa7bed2af3c7035c65506c9b4a3,Early,68,60,6,1075.66
9140bd1d9de28b197dce077bdd687438,Early,8,7,0,1074.81
186cdd1b2df32caa72cfb410bba768d3,Early,6,6,0,1073.17
97512d3fc193b2d1dfcdba0f9d1f0f8a,Early,12,10,1,1072.75
0ed6ce5d87fd9c69eaacaeb778d67235,Early,35,31,1,1071.15
17a053fcb14bd219540cbde0df490be0,Slight Delay,5,4,0,1069.77
59fb871bf6f4522a87ba567b42dafecf,Slight Delay,6,3,2,1067.58
06e5eefc71ec47ae763c5c6f8db7064f,Very Late,4,3,0,1067.29
5d76d80a2f5f39c891b996a1bf4c9853,Early,6,6,0,1067.25
8b8cfc8305aa441e4239358c9f6f2485,Slight Delay,2,1,0,1065.38
d5b9a084373da994a6e37f732169a853,Early,5,4,1,1064.6
c8e135e7b21ecbc36c1153a29d2f5a06,Early,7,7,0,1063.52
c8467937e403e76a8ee9f0ab13f6f5ef,Early,27,23,3,1063.5
094ced053e257ae8cae57205592d6712,Early,19,14,3,1060.17
626ab1cd96932367f0eeec2e47046c12,Early,2,2,0,1056.16
d97df38225e5abadaff1e72cb72b823c,Early,21,17,3,1054.33
b9a03475e6447e631b6799ec8274800f,Early,11,9,1,1054.12
42ef3192a9ff87a22d1867b74b3ee205,Early,23,21,1,1052.21
dbec9a0a7efeff029d4d9dce7dc4cc95,Early,3,2,1,1051.41
0aea4c6ae1505b3228ddf3dd7822ee5b,Early,6,5,0,1050.36
5e105f5c9f63f5f1fd75d6cb942e55b1,Early,6,5,1,1050.32
7139dc5186aa238b006e066d8fbab2e4,Early,20,17,2,1049.95
116ccb1a1604bc88e4d234a8c23f33de,Early,68,61,2,1046.53
213b25e6f54661939f11710a6fddb871,Very Late,15,12,1,1045.12
713e3a23ca5e47786eb6f0d99f94cfac,Early,4,4,0,1038.97
365e445f796710c3431557e85caa25db,Early,5,5,0,1035.7
f4a04f7be452aa3bb31760bf00055dd0,Early,17,15,0,1035.45
3faf68a3b0af94b10bac70d86077be49,Early,6,6,0,1034.38
921323538c9f1c4e816f2720eac02bea,Early,13,12,0,1029.5
402916f742e5c740cc751493d9cf5053,Early,10,10,0,1025.57
788e857f317e53de488d393e65a80f45,Early,11,11,0,1025.05
3f8034bfc6b8b4135534975d49f04c63,Early,14,9,5,1024.87
081acf3de680d554796c9cf041be7bc2,Early,7,6,1,1017.42
2dcf93836ae3ce0d7c93e2f10876467a,Early,9,7,0,1017.22
9f505651f4a6abe901a56cdc21508025,Very Late,18,14,4,1016.13
70f84699be677ec988d1fa824aef7d90,Early,4,4,0,1015.05
